business_id,category,ethnicity,year,observed_name
864,Recreation,Not Specified,2019,Taekwondo
769,Social services,Not Specified,2019,Native Youth Resource Centre
790,Prepared food,Korean,2019,Doo Roo Ae
682,Prepared food,Korean,2019,Sunrise House
211,Prepared food,Korean,2019,Imonay Korean Restaurant
841,Personal care,Korean,2019,O Hui: The History of Whoo
779,Convenience,Not Specified,2019,7 Days Convenience
546,Food,Korean,2019,P. A. T. Central
842,Recreation,Not Specified,2019,Basecamp climbing
921,Prepared food,Not Specified,2019,"Chatime: Good Tea, Good Time"
684,Prepared food,Korean,2019,Tofu Village - House of Soon Tofu
770,Variety,Not Specified,2019,"Mr. Pen: Stationary, Accessories, Gifts"
922,Personal care,Not Specified,2019,"K-Beauty: Cosmetics, Skincare, Beauty Lab, Spa"
813,Clothing,Not Specified,2019,The Dot
396,Prepared food,Not Specified,2019,Tacos El Asador
512,Prepared food,Korean,2019,Buk Chang Dong Soon Tofu
101,Prepared food,Not Specified,2019,Clintons
844,Prepared food,Korean,2019,The Korean Kitchen
188,Personal care,Not Specified,2019,Gus the Other Barber
744,Miscellaneous,Not Specified,2019,Kids & Company
431,Medical,Not Specified,2019,Toronto Healing Arts Centre
686,Business services,Not Specified,2019,The UPS Store
359,Travel,Korean,2019,Sebang Travel KC Tours
865,Personal adornment,Not Specified,2019,Lilians Jewelry
923,Prepared food,Not Specified,2019,Al Sherooq
827,Prepared food,Not Specified,2019,Subway
884,Prepared food,Not Specified,2019,Taste of Pizza
815,Prepared food,Not Specified,2019,Apiecalypse Now!: Pizza and Snack Bar
866,Phones,Not Specified,2019,Freedom Mobile
829,Prepared food,Not Specified,2019,Pizzaiolo
885,Prepared food,Not Specified,2019,Zaad
370,Medical,Not Specified,2019,Shoppers Drug Mart
886,Prepared food,Not Specified,2019,Bang Bang Burrito
597,Food,Not Specified,2019,Cobs Bread
716,Prepared food,Not Specified,2019,Kenzo -- Japanese Noodles House
599,Prepared food,Not Specified,2019,St. Louis Bar and Grill
867,Prepared food,Not Specified,2019,Vietnam Lovely Noodle
849,Food,Not Specified,2019,Little Natures Market: Health Food Store
850,Prepared food,Not Specified,2019,Freshii
772,Personal care,Not Specified,2019,Jiva: Salon - Spa - Nutrition
77,Prepared food,Not Specified,2019,By the Way: Restaurant
926,Prepared food,Not Specified,2019,Gyugyuya
349,Clothing,Not Specified,2019,Risqué: Clothing and Accessories
851,Prepared food,Not Specified,2019,Burgers Priest
890,Prepared food,Not Specified,2019,Fuwa Fuwa: Japanese pancakes
795,Prepared food,Not Specified,2019,El Furniture Warehouse
114,Bikes and e-bikes,Not Specified,2019,Curbside Cycle
328,Clothing,Not Specified,2019,Piyas Boutique
719,Food,Not Specified,2019,Davids Tea
796,Variety,Not Specified,2019,Jux-ta-pose: cards and gifts
464,Home maintenance,Not Specified,2019,Home Hardware
892,Prepared food,Not Specified,2019,Victory cafe
893,Prepared food,Not Specified,2019,"Slanted Door: Coffee, Art"
869,Clothing,Not Specified,2019,Common Sort
112,Prepared food,Not Specified,2019,Country Style Hungarian Restaurant
870,Prepared food,Not Specified,2019,Evas Original: Freshly baked Hungarian pastries
692,Prepared food,Not Specified,2019,Sushi Couture
236,Prepared food,Not Specified,2019,Kensington Natural Bakery and Café
720,Food,Not Specified,2019,Rowe Farms: Annex Market
602,"Art, books, music, video",Not Specified,2019,Ten Thousand Villages
217,"Art, books, music, video",Not Specified,2019,Inti Crafts
221,Prepared food,Not Specified,2019,Japan Sushi
603,Prepared food,Not Specified,2019,New Generation
799,Personal care,Not Specified,2019,Fuzz: Wax Bar
722,Prepared food,Not Specified,2019,Smokes Poutinerie
296,Financial,Not Specified,2019,Money Mart
381,Prepared food,Not Specified,2019,Starbucks
604,Prepared food,Not Specified,2019,Aroma Espresso Bar
894,Prepared food,Not Specified,2019,A & W: Home of the burger family
172,Food,Not Specified,2019,Ghazale: Middle Eastern & Vegetarian Foods
747,Entertainment,Not Specified,2019,The Bloor: Hot Docs Cinema
655,Prepared food,Not Specified,2019,Ghazi: Fresh Juice and Dessert
748,Variety,Not Specified,2019,Dollarama
820,Prepared food,Not Specified,2019,Tonkatsu
693,Prepared food,Not Specified,2019,Jerk King
821,Prepared food,Korean,2019,The Fry
15,Prepared food,Not Specified,2019,Amnesia
516,Financial,Not Specified,2019,CIBC
362,Clothing,Not Specified,2019,Secrets from Your Sister
329,Prepared food,Not Specified,2019,Pizza Pizza
895,Medical,Not Specified,2019,City Dental: Bathurst
723,Food,Not Specified,2019,Herbs and Nutrition -- Qi Natural Food
826,Financial,Not Specified,2019,TD Canada Trust
457,Food,Not Specified,2019,Village Market
695,Prepared food,Korean,2019,Arisu: Authentic Korean and Japanese Restaurant
896,Prepared food,Korean,2019,Kimchi House: Korean Fine Food
752,Personal care,Not Specified,2019,Aroma Waxing Clinic
871,Medical,Not Specified,2019,Glass Monocle: Eyecare
872,Prepared food,Not Specified,2019,Pho 88
696,Cleaning services,Not Specified,2019,Idryl Laundromat
697,Prepared food,Not Specified,2019,Snakes and Lattes: Annex
537,Phones,Not Specified,2019,Rogers
927,Prepared food,Korean,2019,MaMaDon
822,Medical,Not Specified,2019,Now Smile
660,Food,Not Specified,2019,Gold Leaf Fruit Market
928,Prepared food,Korean,2019,Yupdduk
803,"Art, books, music, video",Not Specified,2019,Pacha: Indigenous Art Collection
796,Variety,Not Specified,2019,Jux-ta-pose: Home
177,Internet parlor,Not Specified,2019,Gig@bites
754,Prepared food,Korean,2019,Yummy Korean Restaurant
755,Medical,Not Specified,2019,Green Pharmacy
22,Recreation,Not Specified,2019,Annas Dance Centre
661,Miscellaneous,Not Specified,2019,Just You Sarah and Tom
263,Prepared food,Korean,2019,Korean Village Restaurant
898,Prepared food,Not Specified,2019,"Coco: Global bubble tea brand, fresh tea & juice"
563,Prepared food,Not Specified,2019,Kentucky Fried Chicken/Taco Bell
41,Financial,Not Specified,2019,Bank of Montreal
804,Prepared food,Not Specified,2019,Barrio Coreano
662,Personal care,Not Specified,2019,Spring Nails and Spa
278,Food,Korean,2019,Magic Health Food
855,Prepared food,Korean,2019,Mama Chef: Korean Restaurant
714,"Art, books, music, video",Not Specified,2019,"Doug Miller Books: New, Used, Fine"
701,Clothing,Korean,2019,Vivace
178,Personal care,Korean,2019,Gloria Fashion and Gifts
825,Clothing,Not Specified,2019,Risqué Clothing
665,Prepared food,Korean,2019,Real Fruit: Bubble Tea
54,Food,Not Specified,2019,Bloor Fruit Market
929,Prepared food,Not Specified,2019,East-Coast: Donair & Grill
251,Prepared food,Korean,2019,Korea House Restaurant
805,Prepared food,Not Specified,2019,Kinton
930,Recreation,Not Specified,2019,Hone Fitness
312,Food,Korean,2019,Bloor Meat: Grocery
856,Prepared food,Not Specified,2019,The Good Neighbour & Loop: Raw cold pressed juice
899,Prepared food,Korean,2019,Mapo Korean BBQ Restaurant
857,Prepared food,Not Specified,2019,Cup O House: Bubble Tea and Shaved Cream
758,Personal care,Not Specified,2019,Home Nails and Spa
726,Prepared food,Korean,2019,Lim Ga Ne Korean Restaurant
806,Drugs,Not Specified,2019,Goodlife: E-cigarettes
727,Prepared food,Not Specified,2019,Coffee Pocket
874,Prepared food,Not Specified,2019,Nish Dish
777,Prepared food,Not Specified,2019,Japas
690,Clothing,Not Specified,2019,Nué
875,Prepared food,Not Specified,2019,Poop Café
760,Prepared food,Korean,2019,Jangwon Korean Cuisine
931,Prepared food,Korean,2019,"Burning Fridays: Chicken, Korean Food, Bar"
567,Pets,Korean,2019,Bark and Meow Pet Supplies
877,Prepared food,Not Specified,2019,Japanhako: Sushi and Yakitori
179,Personal care,Korean,2019,Goa Beauty Salon
878,Recreation,Not Specified,2019,House of Yoga: Ganja Friendly Studio
469,Medical,Not Specified,2019,X-Ray and Ultrasound
517,Prepared food,Not Specified,2020,Second Cup
484,Cleaning services,Not Specified,2020,Nice Cleaners
932,Personal care,Not Specified,2020,Duke Barber Shop
933,Prepared food,Not Specified,2020,Shuyi Tealicious
2290,Food,Not Specified,2020,Metro
435,Religion,Not Specified,2020,Trinity St. Pauls United Church
904,Home furnishing,Not Specified,2020,Sleep Country
244,Cleaning services,Not Specified,2020,Knob Hill Cleaners
543,Prepared food,Not Specified,2020,Thai Basil: Thai chefs. Thai food. Thai taste.
934,Prepared food,Not Specified,2020,Indian Desire: Modern Indian Cuisine
584,"Art, books, music, video",Not Specified,2020,BMV Books
905,Prepared food,Not Specified,2020,BMV Café
858,Medical,Not Specified,2020,Rexall
166,Prepared food,Not Specified,2020,Future Bistro
935,Prepared food,Not Specified,2020,Chuan Noodle
14,"Art, books, music, video",Not Specified,2020,Alternative Arts
907,Prepared food,Not Specified,2020,Monkey Sushi
936,Prepared food,Not Specified,2020,"Tea 18: Genuine tea store, bubble tea & bakery"
781,Personal care,Not Specified,2020,The Ten Spot
808,Food,Not Specified,2020,Bulk Barn
833,Prepared food,Not Specified,2020,Crafty Coyote
879,Prepared food,Not Specified,2020,Santouka: Hokkaido Ramen
707,Bikes and e-bikes,Not Specified,2020,Sweet Petes Bicycle Shop
734,Recreation,Not Specified,2020,EB Games
909,Prepared food,Not Specified,2020,Mi Taco: Taqueria
910,Financial,Not Specified,2020,Easyfinancial
390,Prepared food,Not Specified,2020,Sushi on Bloor
911,Food,Not Specified,2020,"Konveni: Go-mart, Asian Snack Center and Yogurtys: Froyo"
269,Entertainment,Not Specified,2020,Lees Palace
860,Personal adornment,Not Specified,2020,Puedmag Inkpire: tattoo studio
24,Convenience,Not Specified,2020,Annex Mart
323,Prepared food,Not Specified,2020,Paupers Pub
937,Prepared food,Not Specified,2020,Kibo Sushi House
798,Personal care,Not Specified,2020,Man Cave: Barbers Lounge
764,Prepared food,Not Specified,2020,Popeyes: Louisiana Kitchen
289,"Art, books, music, video",Not Specified,2020,Midoco: Art and Office Supplies
938,Clothing,Not Specified,2020,Unicorn Cafe
835,Prepared food,Not Specified,2020,Kinka Izakaya
215,Prepared food,Not Specified,2020,Insomnia: Restaurant and Lounge
617,Prepared food,Not Specified,2020,Green Beanery
916,Prepared food,Not Specified,2020,HerChef
837,Prepared food,Korean,2020,Hancook Cheese Dakgalbi
675,Personal care,Not Specified,2020,Beyond Beauty: Lash and Nail Bar
880,Prepared food,Not Specified,2020,"Rustle & Still Cafe: Coffee, Banh Mi, Dessert"
939,Phones,Not Specified,2020,Cell Tech
787,Personal care,Not Specified,2020,H2Goa: Hair Studio
940,Prepared food,Korean,2020,Chung Chun: Rice hotdog
621,Personal care,Korean,2020,Sora Beauty Salon
739,Variety,Not Specified,2020,Hanji: Handmade paper and gifts
919,Prepared food,Not Specified,2020,The Alley: Its time for tea
941,Prepared food,Korean,2020,Lams Chicken: Original & spicy
622,"Art, books, music, video",Not Specified,2020,Toronto Writers Centre
250,Financial,Not Specified,2020,KEB Hana Bank Canada
789,Prepared food,Hispanic,2020,Ave Maria: Latin Cafe
942,Personal care,Not Specified,2020,Natural: Nail bar
943,Prepared food,Not Specified,2020,1011 Siptea
944,Personal care,Not Specified,2020,Nice Fade Barber Shop
882,Business services,Not Specified,2020,Print Pop
767,Prepared food,Not Specified,2020,Regal Garden: Chinese Restaurant
33,Food,Korean,2020,Asian Acupuncture and Health Foods
863,Prepared food,Korean,2020,Jin Dal Lae: Korean Restaurant
392,Medical,Korean,2020,Susies Acupuncture and Herbs
945,Prepared food,Not Specified,2020,Ninetails: Coffee bar
864,Recreation,Not Specified,2020,Taekwondo
769,Social services,Not Specified,2020,Native Youth Resource Centre
790,Prepared food,Korean,2020,Doo Roo Ae
682,Prepared food,Korean,2020,Sunrise House
211,Prepared food,Korean,2020,Imonay Korean Restaurant
841,Personal care,Korean,2020,O Hui: The History of Whoo
779,Convenience,Not Specified,2020,7 Days Convenience
546,Food,Korean,2020,P. A. T. Central
842,Recreation,Not Specified,2020,Basecamp climbing
921,Prepared food,Not Specified,2020,"Chatime: Good Tea, Good Time"
684,Prepared food,Korean,2020,Tofu Village - House of Soon Tofu
770,Variety,Not Specified,2020,"Mr. Pen: Stationary, Accessories, Gifts"
922,Personal care,Not Specified,2020,"K-Beauty: Cosmetics, Skincare, Beauty Lab, Spa"
396,Prepared food,Not Specified,2020,Tacos El Asador
512,Prepared food,Korean,2020,Buk Chang Dong Soon Tofu
101,Prepared food,Not Specified,2020,Clintons
844,Prepared food,Korean,2020,The Korean Kitchen
188,Personal care,Not Specified,2020,Gus the Other Barber
744,Miscellaneous,Not Specified,2020,Kids & Company
431,Medical,Not Specified,2020,Toronto Healing Arts Centre
686,Business services,Not Specified,2020,The UPS Store
359,Travel,Korean,2020,Sebang Travel KC Tours
865,Personal adornment,Not Specified,2020,Lilians Jewelry
709,Prepared food,Not Specified,2020,Ali Babas
827,Prepared food,Not Specified,2020,Subway
946,Prepared food,Not Specified,2020,Pizza & Burger House
815,Prepared food,Not Specified,2020,Apiecalypse Now!: Pizza and Snack Bar
866,Phones,Not Specified,2020,Freedom Mobile
947,Prepared food,Not Specified,2020,Cuppa Tea: Drinks & Pastries
829,Prepared food,Not Specified,2020,Pizzaioli
885,Prepared food,Not Specified,2020,Zaad
370,Medical,Not Specified,2020,Shoppers Drug Mart
949,Prepared food,Not Specified,2020,Haven: Plant-based eatery
597,Food,Not Specified,2020,Cobs Bread
716,Prepared food,Not Specified,2020,Kenzo -- Japanese Noodles House
950,Recreation,Not Specified,2020,The Runners Shop
599,Prepared food,Not Specified,2020,St. Louis Bar and Grill
867,Prepared food,Not Specified,2020,Vietnam Lovely Noodle
850,Prepared food,Not Specified,2020,Freshii
772,Personal care,Not Specified,2020,Jiva: Salon - Spa - Nutrition
77,Prepared food,Not Specified,2020,By the Way: Restaurant
349,Clothing,Not Specified,2020,Risqué: Clothing and Accessories
851,Prepared food,Not Specified,2020,Burgers Priest
890,Prepared food,Not Specified,2020,Fuwa Fuwa: Japanese pancakes
795,Prepared food,Not Specified,2020,El Furniture Warehouse
114,Bikes and e-bikes,Not Specified,2020,Curbside Cycle
952,Prepared food,Not Specified,2020,Pizzaiolo: The pizza makers pizza
328,Clothing,Not Specified,2020,Piyas Boutique
796,Variety,Not Specified,2020,Jux-ta-pose: cards and gifts
464,Home maintenance,Not Specified,2020,Home Hardware
892,Prepared food,Not Specified,2020,Victory cafe
893,Prepared food,Not Specified,2020,"Slanted Door: Coffee, Art"
869,Clothing,Not Specified,2020,Common Sort
112,Prepared food,Not Specified,2020,Country Style Hungarian Restaurant
870,Prepared food,Not Specified,2020,Evas Original
236,Prepared food,Not Specified,2020,Kensington Natural Bakery and Café
953,Medical,Not Specified,2020,Bloor Dental Clinic
217,"Art, books, music, video",Not Specified,2020,Inti Crafts
954,Drugs,Not Specified,2020,Satica Cannabis Company
221,Prepared food,Not Specified,2020,Japan Sushi
603,Prepared food,Not Specified,2020,New Generation
799,Personal care,Not Specified,2020,Fuzz: Wax Bar
296,Financial,Not Specified,2020,Money Mart
381,Prepared food,Not Specified,2020,Starbucks
894,Prepared food,Not Specified,2020,A & W: Home of the burger family
172,Food,Not Specified,2020,Ghazale: Middle Eastern & Vegetarian Foods
747,Entertainment,Not Specified,2020,The Bloor: Hot Docs Cinema
655,Prepared food,Not Specified,2020,Ghazi: Fresh Juice and Dessert
748,Variety,Not Specified,2020,Dollarama
820,Prepared food,Not Specified,2020,Tonkatsu: By GBM
693,Prepared food,Not Specified,2020,Jerk King
821,Prepared food,Korean,2020,The Fry
516,Financial,Not Specified,2020,CIBC
362,Clothing,Not Specified,2020,Secrets from Your Sister
329,Prepared food,Not Specified,2020,Pizza Pizza
895,Medical,Not Specified,2020,City Dental: Bathurst
336,Electronics,Not Specified,2020,"Price War: Electronics, Kitchenware, Bed-Bath, Luggage, Audio-Video, Hardware,"
723,Food,Not Specified,2020,Herbs and Nutrition -- Qi Natural Food
826,Financial,Not Specified,2020,TD
457,Food,Not Specified,2020,Village Market
695,Prepared food,Korean,2020,Arisu: Authentic Korean & Japanese Restaurant
896,Prepared food,Korean,2020,Kimchi House: Korean Fine Food
752,Personal care,Not Specified,2020,Aroma Waxing Clinic
871,Medical,Not Specified,2020,Glass Monocle: Eyecare
956,Personal care,Not Specified,2020,Real Nails Spa
872,Prepared food,Not Specified,2020,Pho 88
696,Cleaning services,Not Specified,2020,Idryl Laundromat
697,Prepared food,Not Specified,2020,Snakes and Lattes: Annex
537,Phones,Not Specified,2020,Rogers
822,Medical,Not Specified,2020,Now Smile
660,Food,Not Specified,2020,Gold Leaf Fruit Market
928,Prepared food,Korean,2020,Yupdduk: Dongdaemun Yupdduk
302,Financial,Not Specified,2020,"Multi Express: Envio de dinero, money transfer"
796,Variety,Not Specified,2020,Jux-ta-pose: Home
177,Internet parlor,Not Specified,2020,Gig@bites
754,Prepared food,Korean,2020,Yummy Korean Restaurant
755,Medical,Not Specified,2020,Green Pharmacy
22,Recreation,Not Specified,2020,Annas Dance Centre
661,Miscellaneous,Not Specified,2020,Just You Sarah and Tom
263,Prepared food,Korean,2020,Korean Village Restaurant
898,Prepared food,Not Specified,2020,"Coco: Global bubble tea brand, fresh tea & juice"
563,Prepared food,Not Specified,2020,Kentucky Fried Chicken/Taco Bell
41,Financial,Not Specified,2020,Bank of Montreal
804,Prepared food,Not Specified,2020,Barrio Coreano
278,Food,Korean,2020,Magic Health Food
855,Prepared food,Korean,2020,Mama Chef: Korean Restaurant
714,"Art, books, music, video",Not Specified,2020,"Doug Miller Books: New, Used, Fine"
